"","SourceName","TargetName","Weight","SourceID","TargetID","diceSim"
"53","TRA31_G5_TRE_tRNA_Pro.ab1","TRA3_C7_TRE_tRNA_Pro.ab1",4,30,110,0.75
"54","TRA31_G5_TRE_tRNA_Pro.ab1","TRA3_E5_Round_2_control_C2_TRE_tRNA_Pro_F.ab1",9,30,57,0.444444444444444
"55","TRA31_G5_TRE_tRNA_Pro.ab1","TRA8_E7_Round_3_control_B4_TRE_tRNA_Pro_F.ab1",8,30,29,0.4
"56","TRA35_A10_round1control_D10_TRE_tRNA_Pro_F.ab1","TRA11_A8_round1control_H6_TRE_tRNA_Pro_F.ab1",11,74,53,0
"57","TRA35_A5_round1control_G9_TRE_tRNA_Pro_F.ab1","P051980_TRE_tRNA_Pro.ab1",10,66,90,0
"58","TRA35_A6_round1control_H9_TRE_tRNA_Pro_F.ab1","TRA2_I5_Round_2_control_G1_TRE_tRNA_Pro_F.ab1",12,77,126,0
"59","TRA35_A6_round1control_H9_TRE_tRNA_Pro_F.ab1","TRA7_I4_Round_3_control_B3_TRE_tRNA_Pro_F.ab1",17,77,131,0.571428571428572
"60","TRA35_A9_round1control_C10_TRE_tRNA_Pro_F.ab1","TRA35_A6_round1control_H9_TRE_tRNA_Pro_F.ab1",11,73,77,0.333333333333333
"61","TRA35_A9_round1control_C10_TRE_tRNA_Pro_F.ab1","TRA7_I4_Round_3_control_B3_TRE_tRNA_Pro_F.ab1",17,73,131,0.4
"62","TRA35_C5_Round_3_control_A9_TRE_tRNA_Pro_F.ab1","TRA2_A2_Round_3_control_B1_TRE_tRNA_Pro_F.ab1",10,67,64,0
"63","TRA35_C6_Round_3_control_B9_TRE_tRNA_Pro_F.ab1","TRA2_A2_Round_3_control_B1_TRE_tRNA_Pro_F.ab1",10,68,64,0.153846153846154
"64","TRA35_C6_Round_3_control_B9_TRE_tRNA_Pro_F.ab1","TRA35_A10_round1control_D10_TRE_tRNA_Pro_F.ab1",10,68,74,0
"65","TRA35_C7_TRE_tRNA_Pro.ab1","TRA35_A7_round1control_A10_TRE_tRNA_Pro_F.ab1",2,15,99,0.666666666666667
"66","TRA35_C7_TRE_tRNA_Pro.ab1","TRA9_A4_round1control_D5_TRE_tRNA_Pro_F.ab1",13,15,79,0.25
"67","TRA35_C9_TRE_tRNA_Pro.ab1","TRA35_C1_round1control_E10_TRE_tRNA_Pro_F.ab1",3,21,102,0
"68","TRA35_E10_TRE_tRNA_Pro.ab1","TRA2_A2_Round_3_control_B1_TRE_tRNA_Pro_F.ab1",10,50,64,0
"69","TRA35_E10_TRE_tRNA_Pro.ab1","TRA35_A7_round1control_A10_TRE_tRNA_Pro_F.ab1",7,50,99,0.444444444444444
"70","TRA35_E10_TRE_tRNA_Pro.ab1","TRA35_C7_TRE_tRNA_Pro.ab1",7,50,15,0.6
"71","TRA35_E10_TRE_tRNA_Pro.ab1","TRA9_A4_round1control_D5_TRE_tRNA_Pro_F.ab1",13,50,79,0.25
"72","TRA35_E3_TRE_tRNA_Pro.ab1","P051980_TRE_tRNA_Pro.ab1",10,22,90,0
"73","TRA35_E3_TRE_tRNA_Pro.ab1","TRA35_C3_Round_3_control_G8_TRE_tRNA_Pro_F.ab1",3,22,100,0.5
"74","TRA35_E4_TRE_tRNA_Pro.ab1","TRA11_C10_Round_3_control_E5_TRE_tRNA_Pro_F.ab1",10,69,37,0
"75","TRA35_E4_TRE_tRNA_Pro.ab1","TRA24_E1_Round_3_control_G7_TRE_tRNA_Pro_F.ab1",15,69,130,0
"76","TRA35_E5_TRE_tRNA_Pro.ab1","TRA35_C1_round1control_E10_TRE_tRNA_Pro_F.ab1",10,70,102,0.333333333333333
"77","TRA35_E6_TRE_tRNA_Pro.ab1","TRA11_E1_Round_3_control_F5_TRE_tRNA_Pro_F.ab1",16,87,86,0
"78","TRA35_E8_TRE_tRNA_Pro.ab1","TRA3_I5_Round_2_control_E2_TRE_tRNA_Pro_F.ab1",13,81,125,0
"79","TRA35_E8_TRE_tRNA_Pro.ab1","TRA7_A2_round1control_B3_TRE_tRNA_Pro_F.ab1",13,81,128,0
"80","TRA35_E9_TRE_tRNA_Pro.ab1","TRA35_E7_TRE_tRNA_Pro.ab1",8,54,121,0.222222222222222
"81","TRA36_A3_round1control_H10_TRE_tRNA_Pro_F.ab1","TRA35_C1_round1control_E10_TRE_tRNA_Pro_F.ab1",10,43,102,0.4
"82","TRA36_A3_round1control_H10_TRE_tRNA_Pro_F.ab1","TRA35_E5_TRE_tRNA_Pro.ab1",6,43,70,0.4
"83","TRA36_A6_TRE_tRNA_Pro.ab1","TRA35_C2_Round_3_control_F8_TRE_tRNA_Pro_F.ab1",11,75,104,0
"84","TRA36_A7_round1control_C11_TRE_tRNA_Pro_F.ab1","TRA35_C4_Round_3_control_H8_TRE_tRNA_Pro_F.ab1",6,44,116,0
"85","TRA36_A7_round1control_C11_TRE_tRNA_Pro_F.ab1","TRA35_E9_TRE_tRNA_Pro.ab1",9,44,54,0
"86","TRA36_A7_round1control_C11_TRE_tRNA_Pro_F.ab1","TRA7_G10_round1control_G3_TRE_tRNA_Pro_F.ab1",7,44,47,0
"87","TRA36_A9_TRE_tRNA_Pro.ab1","TRA36_A4_round1control_A11_TRE_tRNA_Pro_F.ab1",1,6,93,0
"88","TRA36_A9_TRE_tRNA_Pro.ab1","TRA8_I6_Round_2_control_A5_TRE_tRNA_Pro_F.ab1",11,6,0,0
"89","TRA36_C1_Round_3_control_D9_TRE_tRNA_Pro_F.ab1","TRA35_C6_Round_3_control_B9_TRE_tRNA_Pro_F.ab1",13,82,68,0.166666666666667
"90","TRA36_C1_Round_3_control_D9_TRE_tRNA_Pro_F.ab1","TRA35_E7_TRE_tRNA_Pro.ab1",13,82,121,0.2
"91","TRA36_C1_Round_3_control_D9_TRE_tRNA_Pro_F.ab1","TRA35_E9_TRE_tRNA_Pro.ab1",13,82,54,0.181818181818182
"92","TRA36_C2_Round_3_control_E9_TRE_tRNA_Pro_F.ab1","TRA35_G1_TRE_tRNA_Pro.ab1",4,31,111,0
"93","TRA36_C2_Round_3_control_E9_TRE_tRNA_Pro_F.ab1","TRA36_A9_TRE_tRNA_Pro.ab1",10,31,6,0.222222222222222
"94","TRA36_C4_Round_3_control_F9_TRE_tRNA_Pro_F.ab1","TRA35_A5_round1control_G9_TRE_tRNA_Pro_F.ab1",13,83,66,0
"95","TRA36_E1_TRE_tRNA_Pro.ab1","TRA35_E3_TRE_tRNA_Pro.ab1",9,61,22,0
"96","TRA36_E5_TRE_tRNA_Pro.ab1","TRA35_C3_Round_3_control_G8_TRE_tRNA_Pro_F.ab1",2,16,100,0.75
"97","TRA36_E5_TRE_tRNA_Pro.ab1","TRA35_E3_TRE_tRNA_Pro.ab1",3,16,22,0.5
"98","TRA37_A1_TRE_tRNA_Pro.ab1","TRA35_A7_round1control_A10_TRE_tRNA_Pro_F.ab1",3,23,99,0.285714285714286
"99","TRA37_A1_TRE_tRNA_Pro.ab1","TRA35_C7_TRE_tRNA_Pro.ab1",3,23,15,0.25
"100","TRA37_A1_TRE_tRNA_Pro.ab1","TRA35_E6_TRE_tRNA_Pro.ab1",4,23,87,0
"101","TRA37_A10_TRE_tRNA_Pro.ab1","TRA9_E3_Round_3_control_D5_TRE_tRNA_Pro_F.ab1",12,78,1,0
"102","TRA37_A2_round1control_A12_TRE_tRNA_Pro_F.ab1","TRA35_A7_round1control_A10_TRE_tRNA_Pro_F.ab1",4,32,99,0.571428571428572
"103","TRA37_A2_round1control_A12_TRE_tRNA_Pro_F.ab1","TRA35_C7_TRE_tRNA_Pro.ab1",4,32,15,0.5
"104","TRA37_A2_round1control_A12_TRE_tRNA_Pro_F.ab1","TRA35_E10_TRE_tRNA_Pro.ab1",7,32,50,0.5
"105","TRA37_A3_round1control_G11_TRE_tRNA_Pro_F.ab1","TRA2_A2_Round_3_control_B1_TRE_tRNA_Pro_F.ab1",10,45,64,0.142857142857143
"106","TRA37_A3_round1control_G11_TRE_tRNA_Pro_F.ab1","TRA35_A8_round1control_B10_TRE_tRNA_Pro_F.ab1",8,45,122,0
"107","TRA37_A3_round1control_G11_TRE_tRNA_Pro_F.ab1","TRA35_C6_Round_3_control_B9_TRE_tRNA_Pro_F.ab1",6,45,68,0.307692307692308
"108","TRA37_A3_round1control_G11_TRE_tRNA_Pro_F.ab1","TRA36_C1_Round_3_control_D9_TRE_tRNA_Pro_F.ab1",13,45,82,0.307692307692308
"109","TRA37_A3_round1control_G11_TRE_tRNA_Pro_F.ab1","TRA36_E1_TRE_tRNA_Pro.ab1",9,45,61,0
"110","TRA37_A4_round1control_H11_TRE_tRNA_Pro_F.ab1","TRA35_C8_TRE_tRNA_Pro.ab1",12,62,127,0
"111","TRA37_A4_round1control_H11_TRE_tRNA_Pro_F.ab1","TRA35_G2_TRE_tRNA_Pro.ab1",13,62,129,0
"112","TRA37_A4_round1control_H11_TRE_tRNA_Pro_F.ab1","TRA36_A9_TRE_tRNA_Pro.ab1",9,62,6,0.363636363636364
"113","TRA37_A5_round1control_F10_TRE_tRNA_Pro_F.ab1","TRA24_E1_Round_3_control_G7_TRE_tRNA_Pro_F.ab1",15,33,130,0
"114","TRA37_A5_round1control_F10_TRE_tRNA_Pro_F.ab1","TRA35_A10_round1control_D10_TRE_tRNA_Pro_F.ab1",10,33,74,0
"115","TRA37_A5_round1control_F10_TRE_tRNA_Pro_F.ab1","TRA35_E3_TRE_tRNA_Pro.ab1",4,33,22,0.25
"116","TRA37_A5_round1control_F10_TRE_tRNA_Pro_F.ab1","TRA35_E9_TRE_tRNA_Pro.ab1",6,33,54,0
"117","TRA37_A6_round1control_B12_TRE_tRNA_Pro_F.ab1","TRA35_E9_TRE_tRNA_Pro.ab1",6,46,54,0
"118","TRA37_A7_round1control_C12_TRE_tRNA_Pro_F.ab1","P051980_TRE_tRNA_Pro.ab1",9,63,90,0.166666666666667
"119","TRA37_A7_round1control_C12_TRE_tRNA_Pro_F.ab1","TRA35_E8_TRE_tRNA_Pro.ab1",10,63,81,0
"120","TRA37_A7_round1control_C12_TRE_tRNA_Pro_F.ab1","TRA9_A3_round1control_C5_TRE_tRNA_Pro_F.ab1",9,63,8,0.181818181818182
"121","TRA37_A8_TRE_tRNA_Pro.ab1","TRA35_E4_TRE_tRNA_Pro.ab1",10,34,69,0
"122","TRA37_A8_TRE_tRNA_Pro.ab1","TRA35_E5_TRE_tRNA_Pro.ab1",5,34,70,0
"123","TRA37_A8_TRE_tRNA_Pro.ab1","TRA36_A9_TRE_tRNA_Pro.ab1",4,34,6,0.333333333333333
"124","TRA37_A8_TRE_tRNA_Pro.ab1","TRA37_A4_round1control_H11_TRE_tRNA_Pro_F.ab1",9,34,62,0.363636363636364
"125","TRA37_C1_TRE_tRNA_Pro.ab1","TRA35_E1_TRE_tRNA_Pro.ab1",4,24,112,0
"126","TRA37_C1_TRE_tRNA_Pro.ab1","TRA36_C1_Round_3_control_D9_TRE_tRNA_Pro_F.ab1",3,24,82,0
"127","TRA37_C10_TRE_tRNA_Pro.ab1","TRA35_C3_Round_3_control_G8_TRE_tRNA_Pro_F.ab1",3,18,100,0.666666666666667
"128","TRA37_C10_TRE_tRNA_Pro.ab1","TRA35_E3_TRE_tRNA_Pro.ab1",2,18,22,0.615384615384615
"129","TRA37_C10_TRE_tRNA_Pro.ab1","TRA36_E5_TRE_tRNA_Pro.ab1",3,18,16,0.666666666666667
"130","TRA37_C10_TRE_tRNA_Pro.ab1","TRA37_A5_round1control_F10_TRE_tRNA_Pro_F.ab1",4,18,33,0.307692307692308
"131","TRA37_C10_TRE_tRNA_Pro.ab1","TRA37_C2_Round_3_control_H9_TRE_tRNA_Pro_F.ab1",2,18,17,0.666666666666667
"132","TRA37_C2_Round_3_control_H9_TRE_tRNA_Pro_F.ab1","TRA35_C3_Round_3_control_G8_TRE_tRNA_Pro_F.ab1",3,17,100,0.545454545454545
"133","TRA37_C2_Round_3_control_H9_TRE_tRNA_Pro_F.ab1","TRA35_C6_Round_3_control_B9_TRE_tRNA_Pro_F.ab1",6,17,68,0
"134","TRA37_C2_Round_3_control_H9_TRE_tRNA_Pro_F.ab1","TRA35_E3_TRE_tRNA_Pro.ab1",2,17,22,0.533333333333333
"135","TRA37_C2_Round_3_control_H9_TRE_tRNA_Pro_F.ab1","TRA36_A5_round1control_B11_TRE_tRNA_Pro_F.ab1",6,17,117,0
"136","TRA37_C2_Round_3_control_H9_TRE_tRNA_Pro_F.ab1","TRA36_E5_TRE_tRNA_Pro.ab1",3,17,16,0.545454545454545
"137","TRA37_C2_Round_3_control_H9_TRE_tRNA_Pro_F.ab1","TRA37_A5_round1control_F10_TRE_tRNA_Pro_F.ab1",4,17,33,0.266666666666667
"138","TRA37_C3_Round_3_control_A10_TRE_tRNA_Pro_F.ab1","TRA3_I6_Round_2_control_F2_TRE_tRNA_Pro_F.ab1",13,84,36,0
"139","TRA37_C3_Round_3_control_A10_TRE_tRNA_Pro_F.ab1","TRA37_A3_round1control_G11_TRE_tRNA_Pro_F.ab1",14,84,45,0
"140","TRA37_C3_Round_3_control_A10_TRE_tRNA_Pro_F.ab1","TRA37_A5_round1control_F10_TRE_tRNA_Pro_F.ab1",14,84,33,0
"141","TRA37_C4_Round_3_control_B10_TRE_tRNA_Pro_F.ab1","TRA37_A9_TRE_tRNA_Pro.ab1",5,41,115,0
"142","TRA37_C5_Round_3_control_C10_TRE_tRNA_Pro_F.ab1","TRA37_A10_TRE_tRNA_Pro.ab1",12,25,78,0
"143","TRA37_C5_Round_3_control_C10_TRE_tRNA_Pro_F.ab1","TRA37_A8_TRE_tRNA_Pro.ab1",3,25,34,0
"144","TRA37_C5_Round_3_control_C10_TRE_tRNA_Pro_F.ab1","TRA37_C4_Round_3_control_B10_TRE_tRNA_Pro_F.ab1",3,25,41,0
"145","TRA37_C6_Round_3_control_D10_TRE_tRNA_Pro_F.ab1","TRA35_C10_TRE_tRNA_Pro.ab1",10,71,103,0
"146","TRA37_C6_Round_3_control_D10_TRE_tRNA_Pro_F.ab1","TRA35_C6_Round_3_control_B9_TRE_tRNA_Pro_F.ab1",10,71,68,0
"147","TRA37_C8_TRE_tRNA_Pro.ab1","TRA35_G2_TRE_tRNA_Pro.ab1",14,55,129,0
"148","TRA37_C8_TRE_tRNA_Pro.ab1","TRA37_C3_Round_3_control_A10_TRE_tRNA_Pro_F.ab1",8,55,84,0
"149","TRA37_C9_TRE_tRNA_Pro.ab1","TRA35_C10_TRE_tRNA_Pro.ab1",3,26,103,0
"150","TRA37_C9_TRE_tRNA_Pro.ab1","TRA36_C1_Round_3_control_D9_TRE_tRNA_Pro_F.ab1",13,26,82,0.2
"151","TRA37_C9_TRE_tRNA_Pro.ab1","TRA37_A3_round1control_G11_TRE_tRNA_Pro_F.ab1",7,26,45,0.181818181818182
"152","TRA37_C9_TRE_tRNA_Pro.ab1","TRA6_A7_round1control_G2_TRE_tRNA_Pro_F.ab1",8,26,123,0
"153","TRA37_E1_TRE_tRNA_Pro.ab1","TRA36_A9_TRE_tRNA_Pro.ab1",4,35,6,0.6
"154","TRA37_E1_TRE_tRNA_Pro.ab1","TRA36_C2_Round_3_control_E9_TRE_tRNA_Pro_F.ab1",10,35,31,0.285714285714286
"155","TRA37_E1_TRE_tRNA_Pro.ab1","TRA37_A4_round1control_H11_TRE_tRNA_Pro_F.ab1",9,35,62,0.444444444444444
"156","TRA37_E1_TRE_tRNA_Pro.ab1","TRA37_A8_TRE_tRNA_Pro.ab1",4,35,34,0.4
"157","TRA37_E10_TRE_tRNA_Pro.ab1","TRA35_E7_TRE_tRNA_Pro.ab1",13,85,121,0.285714285714286
"158","TRA37_E10_TRE_tRNA_Pro.ab1","TRA37_A5_round1control_F10_TRE_tRNA_Pro_F.ab1",13,85,33,0
"159","TRA37_E10_TRE_tRNA_Pro.ab1","TRA37_E5_TRE_tRNA_Pro.ab1",13,85,72,0.333333333333333
"160","TRA37_E2_TRE_tRNA_Pro.ab1","TRA35_C2_Round_3_control_F8_TRE_tRNA_Pro_F.ab1",3,27,104,0
"161","TRA37_E2_TRE_tRNA_Pro.ab1","TRA35_E3_TRE_tRNA_Pro.ab1",7,27,22,0
"162","TRA37_E2_TRE_tRNA_Pro.ab1","TRA35_G2_TRE_tRNA_Pro.ab1",13,27,129,0
"163","TRA37_E2_TRE_tRNA_Pro.ab1","TRA37_C4_Round_3_control_B10_TRE_tRNA_Pro_F.ab1",11,27,41,0
"164","TRA37_E5_TRE_tRNA_Pro.ab1","TRA11_A8_round1control_H6_TRE_tRNA_Pro_F.ab1",11,72,53,0
"165","TRA37_E5_TRE_tRNA_Pro.ab1","TRA35_E7_TRE_tRNA_Pro.ab1",10,72,121,0.285714285714286
"166","TRA37_E6_TRE_tRNA_Pro.ab1","TRA37_C6_Round_3_control_D10_TRE_tRNA_Pro_F.ab1",5,42,71,0
"167","TRA37_E7_TRE_tRNA_Pro.ab1","TRA35_A10_round1control_D10_TRE_tRNA_Pro_F.ab1",10,51,74,0
"168","TRA37_E7_TRE_tRNA_Pro.ab1","TRA35_A6_round1control_H9_TRE_tRNA_Pro_F.ab1",12,51,77,0.181818181818182
"169","TRA37_E7_TRE_tRNA_Pro.ab1","TRA35_E8_TRE_tRNA_Pro.ab1",9,51,81,0
"170","TRA37_E7_TRE_tRNA_Pro.ab1","TRA37_A9_TRE_tRNA_Pro.ab1",11,51,115,0
"171","TRA37_E7_TRE_tRNA_Pro.ab1","TRA37_C5_Round_3_control_C10_TRE_tRNA_Pro_F.ab1",11,51,25,0
"172","TRA37_E7_TRE_tRNA_Pro.ab1","TRA37_E2_TRE_tRNA_Pro.ab1",7,51,27,0
"173","TRA37_E7_TRE_tRNA_Pro.ab1","TRA7_I4_Round_3_control_B3_TRE_tRNA_Pro_F.ab1",17,51,131,0.2
"174","TRA37_E8_TRE_tRNA_Pro.ab1","TRA37_A6_round1control_B12_TRE_tRNA_Pro_F.ab1",3,28,46,0
"175","TRA37_E8_TRE_tRNA_Pro.ab1","TRA37_E3_TRE_tRNA_Pro.ab1",3,28,105,0
"176","TRA37_E8_TRE_tRNA_Pro.ab1","TRA37_E4_TRE_tRNA_Pro.ab1",3,28,106,0
"177","TRA7_G10_round1control_G3_TRE_tRNA_Pro_F.ab1","TRA2_A6_Round_3_control_F1_TRE_tRNA_Pro_F.ab1",7,47,118,0
"178","TRA8_A7_Round_3_control_G3_TRE_tRNA_Pro_F.ab1","TRA2_A6_Round_3_control_F1_TRE_tRNA_Pro_F.ab1",17,88,118,0
"179","TRA8_E10_Round_2_control_A4_TRE_tRNA_Pro_F.ab1","TRA3_E5_Round_2_control_C2_TRE_tRNA_Pro_F.ab1",9,58,57,0
"180","TRA8_E4_Round_2_control_E3_TRE_tRNA_Pro_F.ab1","TRA3_I5_Round_2_control_E2_TRE_tRNA_Pro_F.ab1",12,76,125,0
"181","TRA8_E7_Round_3_control_B4_TRE_tRNA_Pro_F.ab1","P055167_TRE_tRNA_Pro.ab1",4,29,107,0.25
"182","TRA8_E7_Round_3_control_B4_TRE_tRNA_Pro_F.ab1","TRA3_C7_TRE_tRNA_Pro.ab1",8,29,110,0.4
"183","TRA8_E7_Round_3_control_B4_TRE_tRNA_Pro_F.ab1","TRA3_E5_Round_2_control_C2_TRE_tRNA_Pro_F.ab1",9,29,57,0.545454545454545
"184","TRA8_E7_Round_3_control_B4_TRE_tRNA_Pro_F.ab1","TRA7_A1_round1control_A3_TRE_tRNA_Pro_F.ab1",10,29,91,0.166666666666667
"185","TRA8_I1_Round_2_control_F4_TRE_tRNA_Pro_F.ab1","TRA7_A3_round1control_C3_TRE_tRNA_Pro_F.ab1",2,7,94,0.666666666666667
